category	task_name	weight	policy	mode	seed	count	task_progress
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	48692979	46	0.069565
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	59315038	54	0.034259
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	70970695	59	0.071186
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	74435116	58	0.070690
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	78309306	65	0.033077
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	87951085	60	0.070000
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	general_400m	pvp	97056894	55	0.090909
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	1	42	0.035714
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	17590196	51	0.057843
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	2	71	0.019718
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	48692979	58	0.060345
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	59315038	67	0.033582
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	70970695	52	0.040385
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	74435116	43	0.044186
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	78309306	50	0.031000
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	87951085	44	0.057955
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_100m	pvp	97056894	55	0.030000
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	1	51	0.023529
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	17590196	62	0.013710
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	2	48	0.029167
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	48692979	40	0.010000
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	59315038	56	0.015179
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	70970695	52	0.009615
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	74435116	54	0.019444
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	78309306	64	0.014844
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	87951085	59	0.007627
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_25m	pvp	97056894	55	0.012727
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	1	45	0.044444
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	17590196	49	0.035714
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	2	54	0.029630
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	48692979	57	0.010526
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	59315038	54	0.014815
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	70970695	66	0.015909
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	74435116	54	0.022222
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	78309306	63	0.025397
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	87951085	63	0.025397
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_50m	pvp	97056894	57	0.028947
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	1	64	0.032031
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	17590196	48	0.015625
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	2	50	0.033000
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	48692979	49	0.025510
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	59315038	56	0.022321
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	70970695	68	0.034559
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	74435116	53	0.037736
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	78309306	54	0.031481
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	87951085	48	0.029167
combat	curriculum/Task_DefeatEntity_(agent_type:npc_level:3_num_agent:20)_reward_to:agent	5.555556	mtonly_75m	pvp	97056894	63	0.026984
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	1	56	0.204241
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	17590196	59	0.195445
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	2	58	0.183728
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	48692979	66	0.209754
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	59315038	58	0.255388
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	70970695	53	0.211675
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	74435116	55	0.183523
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	78309306	57	0.214364
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	87951085	54	0.235243
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_100m	pvp	97056894	45	0.196528
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	1	65	0.252404
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	17590196	50	0.240937
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	2	52	0.222957
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	48692979	40	0.172656
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	59315038	62	0.245968
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	70970695	48	0.181315
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	74435116	61	0.261527
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	78309306	64	0.257812
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	87951085	53	0.187500
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_200m	pvp	97056894	51	0.231618
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	1	53	0.203125
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	17590196	61	0.194416
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	2	57	0.257127
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	48692979	53	0.241745
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	59315038	54	0.197917
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	70970695	57	0.225055
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	74435116	50	0.192188
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	78309306	55	0.257102
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	87951085	49	0.226403
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_300m	pvp	97056894	46	0.195652
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	1	51	0.230086
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	17590196	44	0.224787
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	2	48	0.249349
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	48692979	46	0.260870
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	59315038	56	0.234933
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	70970695	53	0.234375
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	74435116	62	0.257812
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	78309306	52	0.270132
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	87951085	48	0.243490
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	general_400m	pvp	97056894	67	0.225280
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	1	51	0.209559
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	17590196	60	0.193750
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	2	56	0.212054
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	48692979	50	0.189688
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	59315038	54	0.187211
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	70970695	51	0.194853
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	74435116	55	0.187216
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	78309306	52	0.194712
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	87951085	57	0.192160
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_100m	pvp	97056894	37	0.200169
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	1	53	0.167453
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	17590196	53	0.147995
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	2	58	0.164871
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	48692979	59	0.143803
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	59315038	50	0.153750
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	70970695	61	0.185195
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	74435116	48	0.153646
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	78309306	50	0.180000
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	87951085	48	0.173177
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_25m	pvp	97056894	57	0.151316
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	1	53	0.149764
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	17590196	51	0.159620
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	2	48	0.183268
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	48692979	56	0.176618
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	59315038	62	0.189264
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	70970695	56	0.188616
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	74435116	50	0.174375
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	78309306	47	0.151928
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	87951085	57	0.132950
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_50m	pvp	97056894	58	0.141433
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	1	56	0.191406
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	17590196	55	0.162216
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	2	56	0.172154
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	48692979	46	0.158288
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	59315038	71	0.165933
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	70970695	64	0.179443
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	74435116	46	0.179348
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	78309306	56	0.190290
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	87951085	60	0.178906
exploration	curriculum/Task_CountEvent_(event:GO_FARTHEST_N:64)_reward_to:agent	8.333333	mtonly_75m	pvp	97056894	59	0.184322
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	1	51	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	17590196	43	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	2	48	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	48692979	66	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	59315038	53	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	70970695	67	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	74435116	49	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	78309306	71	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	87951085	54	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_100m	pvp	97056894	46	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	1	58	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	17590196	63	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	2	61	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	48692979	49	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	59315038	48	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	70970695	49	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	74435116	44	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	78309306	46	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	87951085	42	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_200m	pvp	97056894	43	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	1	52	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	17590196	47	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	2	44	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	48692979	59	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	59315038	44	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	70970695	56	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	74435116	51	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	78309306	50	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	87951085	53	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_300m	pvp	97056894	56	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_400m	pvp	1	43	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_400m	pvp	17590196	50	0.000000
exploration	curriculum/Task_OccupyTile_(row:80_col:80)_reward_to:agent	8.333333	general_400m	pvp	2	53	0.000000
